HomeCondition,BuildMaterialQual,YrRD,Remd,TLA,YrBlt,GarCap,Bedrm,TotBaseArea,BasetMinFinArea,BaseFinArea,FirePlaces,Fixtures,PoolArea,TotAcres,SaleDate,Price
5,3,1984,0,2332,1984,2,3,1226,0,800,1,13,0,0.22,2019.51,275000
5,4,1979,0,1445,1979,2,2,704,0,500,0,9,0,0.22,2021.31,282083.3333
5,3,1978,0,1734,1978,2,3,1734,0,1250,2,11,0,0.22,2017.31,239166.6667
5,3,1978,0,1734,1978,2,3,1734,0,1250,2,11,0,0.22,2022.21,300000
4,3,1988,0,1866,1988,2,4,1014,0,650,1,10,0,0.21,2022.61,339900
4,3,1977,0,2379,1977,2,4,1103,0,1000,1,15,0,0.22,2020.74,279166.6667
4,3,1977,0,1881,1977,2,3,1092,0,800,1,13,0,0.21,2022.56,291666.6667
4,3,1977,0,1454,1977,2,3,1400,0,1200,2,12,0,0.21,2022.37,262500
4,3,1979,0,2472,1979,2,3,1394,0,1150,1,15,0,0.21,2020.04,239583.3333
5,3,1980,0,1551,1980,2,3,1542,0,1200,2,12,0,0.21,2016.38,175000
5,3,1980,0,1551,1980,2,3,1542,0,1200,2,12,0,0.21,2021.32,283333.3333
5,3,1980,0,1551,1980,2,3,1542,0,1200,2,12,0,0.21,2021.32,283333.3333
4,3,1986,0,2012,1986,2,3,1162,0,1100,1,13,0,0.22,2019.00,249916.6667
3,3,1983,0,1334,1983,2,2,1334,0,650,1,11,0,0.21,2022.30,285000
3,3,1978,0,1450,1978,2,3,1010,0,350,1,10,0,0.21,2017.58,159000
3,3,1986,0,1485,1986,2,3,1435,0,1350,1,13,0,0.3,2020.89,250000
4,3,1987,0,2490,1987,2,4,1494,0,1300,1,16,0,0.24,2018.77,329000
4,3,1987,0,2272,1987,3,4,1054,0,900,1,16,0,0.24,2021.81,333000
4,3,1988,0,1658,1988,2,3,945,0,500,1,8,0,0.21,2020.77,229166.6667
4,3,1988,0,1658,1988,2,3,945,0,500,1,8,0,0.21,2017.09,195833.3333
5,3,1985,0,1493,1985,2,3,1473,0,1200,1,12,0,0.21,2018.67,237500
4,3,1981,0,1520,1981,2,3,1508,0,1150,1,12,0,0.21,2016.61,187500
4,3,1985,0,1344,1985,2,3,1312,0,700,1,13,0,0.21,2018.28,183333.3333
5,3,1987,0,1874,1987,2,3,1028,0,700,1,10,0,0.22,2018.42,240000
4,3,1986,0,2096,1986,2,4,1040,0,950,1,13,0,0.24,2022.42,337000
4,3,1988,0,1472,1988,2,3,844,0,800,1,11,0,0.23,2016.47,191500
4,3,1987,0,1577,1987,2,3,1540,0,1200,1,12,0,0.27,2019.69,242500
4,3,1987,0,1920,1987,2,4,960,0,500,1,10,0,0.23,2020.28,280000
4,3,1986,0,1542,1986,2,3,870,0,750,2,11,0,0.3,2022.08,316666.6667
4,3,1987,0,1496,1987,2,2,1496,0,1100,1,11,0,0.21,2022.14,250000
4,3,1984,0,1977,1984,2,3,1203,0,1000,2,14,0,0.21,2022.38,333333.3333
4,3,1986,0,1670,1986,2,3,945,0,800,2,13,0,0.21,2018.61,239000
4,3,1987,0,1492,1987,2,3,1492,1200,0,0,11,0,0.21,2019.66,228000
4,3,1986,0,1239,1986,3,2,1239,0,1000,2,10,0,0.28,2018.63,234900
4,3,2012,5,1400,1986,2,3,1400,0,1200,0,11,0,0.21,2020.57,263000
4,3,1984,0,1470,1984,2,2,1426,0,1300,1,12,0,0.21,2020.70,255833.3333
4,3,1987,0,1820,1987,2,3,1024,0,650,1,13,0,0.22,2020.59,275000
4,3,1987,0,1916,1987,2,3,824,0,550,1,13,0,0.21,2022.25,358000
5,3,1988,0,1972,1988,2,4,1040,0,900,1,13,0,0.22,2021.68,350000
4,3,1985,0,1218,1985,2,3,1218,0,1100,1,11,0,0.21,2016.72,199900
5,3,1986,0,1424,1986,2,3,676,0,600,1,11,0,0.19,2017.63,212500
4,3,1986,0,1670,1986,2,3,870,0,500,2,11,0,0.22,2022.46,351500
4,3,1988,0,1895,1988,2,3,830,0,750,2,13,0,0.24,2020.56,250000
4,3,1992,0,1302,1992,2,2,598,0,500,1,10,0,0.21,2016.15,194000
5,3,1985,0,2266,1985,2,3,1246,1000,0,2,9,0,0.28,2018.67,325800
4,3,1988,0,2133,1988,2,4,1058,0,700,2,16,0,0.21,2017.84,292500
4,3,1986,0,1716,1986,2,3,1006,0,950,1,13,0,0.23,2016.11,225000
4,3,1987,0,1375,1987,2,2,1356,0,1050,0,12,0,0.21,2020.49,287777.7778
4,3,1987,0,1295,1987,2,3,1295,1100,0,1,9,0,0.29,2018.98,198500
4,3,1987,0,1295,1987,2,3,1295,1100,0,1,9,0,0.29,2021.83,290000
5,3,2003,4,1519,1985,2,3,1503,0,1400,0,11,0,0.21,2019.29,272000
5,3,1986,0,1588,1986,2,3,868,0,0,1,10,0,0.21,2021.81,317450
4,3,1988,0,2285,1988,2,3,1276,0,950,1,14,0,0.21,2016.60,260000
4,3,1987,0,2279,1987,2,3,1297,0,1050,1,13,0,0.21,2017.46,265000
4,3,1987,0,2144,1987,2,3,1071,0,700,1,17,0,0.21,2020.25,279500
4,3,1987,0,2502,1987,2,4,1021,0,50,1,15,0,0.21,2016.59,247000
4,3,1987,0,2502,1987,2,4,1021,0,50,1,15,0,0.21,2020.84,299900
5,3,1987,0,1402,1987,2,3,1296,0,1100,1,10,0,0.22,2021.61,315000
3,3,1989,0,2383,1989,2,4,1177,0,1000,1,13,0,0.2,2019.86,259000
4,3,1989,0,1952,1989,2,3,960,0,850,2,14,0,0.24,2019.74,270000
4,3,1988,0,1806,1988,2,3,936,0,700,1,12,0,0.28,2021.65,312000
4,3,1990,0,1569,1990,2,3,1569,0,850,1,13,0,0.22,2018.86,268888.8889
4,3,1990,0,1569,1990,2,3,1569,0,850,1,13,0,0.22,2018.86,268888.8889
5,3,1986,0,1581,1986,2,3,1551,0,1250,1,11,0,0.21,2017.28,259000
5,3,1986,0,1581,1986,2,3,1551,0,1250,1,11,0,0.21,2017.28,259000
4,3,1987,0,1355,1987,2,3,1303,0,1100,1,11,0,0.21,2020.44,246000
4,3,1986,0,1276,1986,2,3,1160,0,900,1,10,0,0.21,2022.56,333000
4,3,1986,0,1276,1986,2,3,1160,0,900,1,10,0,0.21,2019.37,238000
4,3,1986,0,1257,1986,2,2,1177,0,750,1,11,0,0.22,2022.58,311000
5,3,2014,7,1672,1986,2,3,897,0,800,1,13,0,0.24,2019.38,282500
4,3,1987,0,1589,1987,2,3,1589,0,1500,1,12,0,0.3,2018.56,301500
4,3,1988,0,2302,1988,3,4,1075,0,950,2,16,0,0.3,2019.65,335500
4,3,1987,0,2070,1987,2,3,630,0,300,1,11,0,0.25,2021.93,316000
4,3,1988,0,1236,1988,2,3,576,0,450,1,12,0,0.21,2016.36,170000
4,3,1988,0,1236,1988,2,3,576,0,450,1,12,0,0.21,2022.01,220000
5,3,2017,5,1424,1988,2,3,676,0,450,1,8,0,0.21,2018.53,225000
5,3,1988,0,1816,1988,2,3,590,0,500,1,10,0,0.21,2020.20,284900
4,3,1987,0,1728,1987,2,3,876,0,600,1,13,0,0.22,2016.51,235555.5556
4,3,1989,0,1423,1989,2,3,1058,0,900,0,12,0,0.22,2021.97,322222.2222
4,3,1989,0,1423,1989,2,3,1058,0,900,0,12,0,0.22,2021.97,322222.2222
4,3,1989,0,2122,1989,2,4,864,0,650,1,14,0,0.22,2021.88,340000
4,3,1993,0,1891,1993,2,3,903,0,750,0,13,0,0.22,2020.61,288888.8889
4,3,1989,0,1766,1989,2,3,1257,0,950,1,15,0,0.22,2017.13,238888.8889
4,3,1989,0,1766,1989,2,3,1257,0,950,1,15,0,0.22,2019.99,283333.3333
4,3,1989,0,1326,1989,2,3,648,0,550,1,8,0,0.22,2020.56,261111.1111
5,3,2009,7,1452,1981,2,3,754,0,500,1,10,0,0.29,2021.05,271700
5,3,2009,7,1452,1981,2,3,754,0,500,1,10,0,0.29,2017.37,202205
4,3,1984,0,1601,1984,2,3,765,0,400,2,11,0,0.2,2022.64,360000
3,4,1981,0,1737,1981,2,2,1325,500,0,1,10,0,0.26,2019.16,235000
4,3,1982,0,1922,1982,2,3,1064,0,500,1,8,0,0.24,2017.54,269444.4444
4,3,1990,0,1880,1990,2,3,992,0,0,0,11,0,0.21,2020.55,265000
4,3,1984,0,1564,1984,2,3,1564,0,1500,1,11,0,0.21,2017.38,230000
5,3,1987,0,1286,1987,2,3,1244,0,950,1,8,0,0.22,2018.80,234200
4,3,1987,0,1543,1987,2,3,1475,0,1100,1,8,0,0.21,2021.30,265000
4,3,1979,0,2174,1979,2,4,1000,0,700,1,10,0,0.22,2017.79,245000
4,3,1983,0,1960,1983,2,3,1296,0,650,1,11,0,0.27,2019.47,264000
4,3,1983,0,1960,1983,2,3,1296,0,650,1,11,0,0.27,2020.84,275000
4,3,1986,0,1765,1986,2,3,985,0,800,1,10,0,0.21,2018.97,258000
4,3,1986,0,1765,1986,2,3,985,0,800,1,10,0,0.21,2021.74,311000
4,3,1988,0,2394,1988,2,4,1246,0,700,1,17,0,0.21,2017.69,308000
5,3,1981,0,1408,1981,2,2,1408,0,1050,1,13,0,0.3,2020.96,175000
4,3,1988,0,1907,1988,2,4,995,0,500,1,13,0,0.21,2022.40,325000
4,3,1988,0,1907,1988,2,4,995,0,500,1,13,0,0.21,2022.40,325000
4,3,1994,0,2076,1994,2,4,989,0,950,1,15,0,0.3,2022.18,364000
5,3,1987,0,1926,1987,2,2,1926,0,1800,1,16,0,0.27,2017.46,259583.3333
4,3,1985,0,1276,1985,2,3,1276,0,850,2,12,0,0.21,2020.53,225000
4,3,1985,0,1276,1985,2,3,1276,0,850,2,12,0,0.21,2020.53,225000
4,3,1993,0,2071,1993,2,3,1126,0,800,1,14,0,0.21,2019.69,276500
4,3,1987,0,1648,1987,2,3,909,0,700,1,13,0,0.21,2016.59,220000
5,3,1987,0,1240,1987,2,3,1160,0,1000,1,10,0,0.21,2020.48,256000
4,3,1988,0,2182,1988,2,4,1090,0,900,1,17,0,0.24,2017.60,260000
3,3,1983,0,1392,1983,2,3,1392,0,700,2,11,0,0.22,2021.84,233333.3333
4,3,1987,0,2087,1987,2,3,961,0,900,1,14,0,0.3,2017.15,267900
4,3,1987,0,1556,1987,2,3,1536,0,950,1,11,0,0.21,2021.90,325000
3,3,1987,0,1920,1987,2,4,960,0,700,1,10,0,0.27,2022.04,307000
4,4,1994,0,1951,1994,3,3,2001,0,1600,1,14,0,0.63,2021.70,560144
5,4,2004,0,1661,2004,2,1,1653,0,1400,1,15,0,0.28,2019.01,324400
5,4,2004,0,1661,2004,2,1,1653,0,1400,1,15,0,0.28,2021.48,402400
4,3,2003,0,1836,2003,3,3,1794,0,1650,0,12,0,0.34,2017.22,277450
4,3,2008,4,1313,2002,2,3,592,0,400,0,12,0,0.21,2018.56,216000
4,3,2003,0,1362,2003,2,3,672,0,600,1,11,0,0.21,2016.70,190000
4,3,2003,0,1362,2003,2,3,672,0,600,1,11,0,0.21,2022.69,315000
4,3,2003,0,1362,2003,2,3,672,0,600,1,11,0,0.21,2020.22,230000
4,3,2002,0,1363,2002,2,2,1044,0,400,0,12,0,0.4,2018.81,267777.7778
4,3,2002,0,1363,2002,2,2,1044,0,400,0,12,0,0.4,2021.38,322222.2222
4,3,2003,0,1304,2003,2,3,584,0,500,0,11,0,0.21,2019.56,245555.5556
4,3,2004,0,1296,2004,2,3,1296,0,900,1,11,0,0.31,2021.57,325000
4,3,2020,0,1752,2020,3,2,1752,0,1100,2,13,0,0.2,2021.35,505900
4,3,1998,0,2059,1998,3,4,1383,0,1150,1,15,0,0.24,2018.49,297000
4,3,1994,0,2175,1994,2,3,1160,0,850,1,15,0,0.29,2021.25,365000
4,3,1994,0,1465,1994,2,3,1282,0,950,1,12,0,0.24,2020.71,265000
5,3,1994,0,2251,1994,2,3,1420,0,1150,1,17,0,0.24,2020.52,370000
4,3,1996,0,2262,1996,3,3,1416,0,1300,1,13,0,0.31,2019.80,340000
4,3,1994,0,2314,1994,2,4,1140,0,950,1,17,0,0.27,2021.52,370000
4,3,1994,0,1983,1994,2,3,990,0,800,1,16,0,0.22,2016.69,260000
4,3,1994,0,2475,1994,2,4,1272,0,1000,1,17,0,0.22,2018.90,298000
4,3,1994,0,1504,1994,2,3,1476,0,1350,3,14,0,0.29,2022.02,455555.5556
4,3,1996,0,1950,1996,2,3,937,0,850,1,16,0,0.25,2016.50,263888.8889
4,3,1994,0,1953,1994,2,4,901,0,700,1,15,0,0.22,2016.67,240000
4,3,1994,0,1953,1994,2,4,901,0,700,1,15,0,0.22,2018.52,274000
4,3,1994,0,1943,1994,2,3,1040,0,850,1,13,0,0.27,2018.87,272000
4,3,1994,0,1922,1994,2,3,1432,0,1350,1,15,0,0.21,2018.31,305000
5,3,1994,0,1666,1994,2,3,1626,0,1150,1,13,0,0.3,2022.61,384000
4,3,1995,0,1774,1995,2,3,1774,0,800,1,9,0,0.21,2021.07,297000
4,3,1996,0,1721,1996,2,3,1691,0,0,1,9,0,0.24,2021.88,313000
4,4,1994,0,2718,1994,2,4,1242,0,700,1,18,0,0.23,2021.88,419500
4,3,1996,0,2305,1996,3,4,400,0,0,1,14,0,0.25,2019.17,275000
4,3,1996,0,2305,1996,3,4,400,0,0,1,14,0,0.25,2020.56,305000
4,4,1995,0,2329,1995,3,4,1485,0,1250,1,18,0,0.21,2021.82,459500
4,3,1995,0,2432,1995,2,4,1153,0,850,1,17,0,0.26,2020.05,285000
4,4,1995,0,1783,1995,2,2,1770,0,1300,2,16,0,0.38,2022.72,478000
5,4,1995,0,2340,1995,2,3,1692,0,1250,1,17,0,0.31,2021.39,505000
3,3,1995,0,4107,1995,2,4,2503,0,2000,3,20,0,0.24,2016.73,339000
4,3,2017,0,2084,2017,3,3,924,0,0,0,10,0,0.2,2017.84,242705
4,3,1998,0,1408,1998,2,3,608,0,450,1,11,0,0.22,2020.71,265000
4,4,1997,0,2108,1997,3,3,2084,0,1950,2,17,0,0.32,2021.47,485000
4,4,1994,0,2550,1994,3,4,1282,0,1000,1,17,0,0.26,2021.58,455000
4,4,1994,0,1852,1994,2,1,1852,0,1450,2,14,0,0.26,2018.63,361000
4,3,2008,0,1849,2008,3,2,1729,0,1200,3,14,0,0.24,2019.76,388500
4,3,2008,0,1849,2008,3,2,1729,0,1200,3,14,0,0.24,2019.76,388500
4,4,2005,0,2202,2005,3,4,1501,0,1100,1,15,0,0.26,2016.38,347000
4,4,2005,0,2202,2005,3,4,1501,0,1100,1,15,0,0.26,2020.59,395500
4,3,2005,0,2370,2005,3,4,972,0,750,1,18,0,0.5,2017.13,375000
4,3,2005,0,2370,2005,3,4,972,0,750,1,18,0,0.5,2021.66,565000
4,3,2005,0,2370,2005,3,4,972,0,750,1,18,0,0.5,2021.66,565000
4,3,2009,0,2038,2009,2,2,2038,0,1600,1,15,0,0.32,2022.12,500000
4,3,2018,0,1758,2018,4,3,1758,0,1500,1,14,0,0.23,2019.17,420000
4,4,2018,0,1998,2018,3,2,2106,0,1550,2,15,0,0.49,2019.08,401798.7179
4,3,2018,0,1590,2018,3,3,1590,0,50,0,12,0,0.2,2018.72,291790
4,3,2018,0,1672,2018,4,2,1672,0,1200,1,13,0,0.2,2019.37,394900
4,3,2020,0,1582,2020,3,2,1582,0,1200,1,12,0,0.21,2021.62,394900
4,3,2021,0,2049,2021,3,3,2023,0,1500,1,16,0,0.27,2021.83,587400
4,3,2019,0,1580,2019,3,3,1580,0,1450,0,12,0,0.28,2020.25,416317
4,3,2020,0,1680,2020,3,3,1680,0,1200,1,12,0,0.23,2020.78,392100
4,3,2018,0,1680,2018,3,3,1680,0,1350,1,14,0,0.2,2020.37,394900
4,3,2018,0,1680,2018,5,2,1680,0,1300,1,13,0,0.19,2019.16,379000
4,3,2019,0,1986,2019,3,3,1986,0,1000,1,12,0,0.19,2019.92,455458
4,3,2020,0,1505,2020,3,2,1505,0,1250,1,13,0,0.19,2020.69,374900
4,3,2020,0,1505,2020,3,2,1505,0,1250,1,13,0,0.19,2021.77,446000
4,3,2020,0,1584,2020,3,3,1574,0,1250,1,12,0,0.19,2021.53,398642
4,3,2018,0,1953,2018,4,3,1953,0,1500,0,13,0,0.19,2018.54,430393
4,3,2019,0,1638,2019,4,2,1638,0,1200,1,14,0,0.19,2020.26,372400
4,3,2020,0,2146,2020,3,4,1041,0,700,1,14,0,0.19,2020.72,364169
4,3,2021,0,2242,2021,3,3,1062,0,900,1,17,0,0.33,2022.19,536000
4,3,2018,0,1741,2018,3,3,1741,0,1500,1,13,0,0.19,2021.66,510000
4,3,2018,0,1741,2018,3,3,1741,0,1500,1,13,0,0.19,2020.54,410000
4,3,2019,0,1901,2019,3,2,1901,0,1450,1,14,0,0.19,2019.62,465363
4,3,2018,0,2747,2018,3,4,1280,0,1000,1,15,0,0.27,2018.80,391009
4,3,2020,0,1584,2020,3,2,1574,0,1200,1,12,0,0.19,2021.73,357900
4,3,2020,0,1574,2020,3,3,1574,0,1200,1,12,0,0.21,2022.50,479900
4,3,2018,0,1633,2018,3,2,1619,0,1300,1,12,0,0.24,2019.45,356522
4,3,2018,0,1832,2018,4,3,1832,0,1250,1,14,0,0.31,2018.90,391567
4,3,2018,0,1770,2018,5,2,1770,0,1300,1,14,0,0.22,2019.84,440909.0909
4,3,2018,0,1811,2018,3,3,1811,0,1400,0,12,0,0.22,2020.07,411381.8182
4,3,2018,0,2094,2018,4,3,2094,0,1750,1,17,0,0.22,2019.44,418181.8182
4,3,2021,0,1846,2021,3,3,1816,0,1550,1,13,0,0.39,2022.41,698888.8889
4,3,2021,0,1892,2021,3,3,1892,0,1600,2,17,0,0.37,2022.51,754444.4444
4,4,2020,0,1816,2020,4,2,1816,0,1600,0,17,0,0.39,2021.58,611111.1111
4,4,2019,0,2291,2019,4,3,1659,0,1650,2,19,0,0.51,2019.87,494493
4,4,2020,0,1792,2020,3,3,1792,0,1100,1,14,0,0.36,2020.54,493125
4,3,2019,0,2580,2019,3,4,1662,0,1200,1,20,0,0.3,2020.71,575000
4,3,2019,0,2040,2019,3,2,2040,0,1100,1,13,0,0.28,2019.72,436636
4,4,2019,0,1940,2019,3,3,1940,0,1300,1,15,0,0.27,2020.59,578850
4,4,2018,0,1894,2018,3,2,1890,0,1500,1,15,0,0.22,2020.00,527500
4,4,2019,0,1967,2019,3,3,1967,0,1600,1,16,0,0.29,2020.60,571000
4,3,2021,0,1801,2021,4,3,1798,0,1350,0,13,0,0.33,2021.62,478299
4,3,2018,0,2089,2018,4,3,2089,0,1550,1,17,0,0.24,2020.15,470000
4,4,2020,0,1877,2020,3,3,1877,0,1450,1,13,0,0.24,2020.99,525000
4,3,2021,0,1868,2021,4,3,1868,0,1400,1,13,0,0.24,2022.34,585000
4,4,2021,0,2125,2021,3,2,2125,0,1550,1,14,0,0.24,2022.03,663900
4,4,2021,0,2044,2021,3,3,2030,0,1700,2,15,0,0.24,2021.82,584900
4,3,2021,0,2087,2021,4,2,2087,0,1650,1,13,0,0.24,2022.02,680000
4,4,2020,0,1845,2020,3,2,1845,0,1650,1,14,0,0.28,2021.86,538590.9091
4,3,2021,0,1949,2021,4,3,1949,0,1550,1,13,0,0.31,2021.93,550000
4,3,2021,0,1973,2021,4,3,1973,0,1450,1,14,0,0.3,2021.95,649900
4,4,2020,0,2890,2020,3,4,1762,0,1400,1,20,0,0.24,2021.52,607803.6364
4,4,2021,0,1997,2021,3,3,1984,0,1550,1,16,0,0.24,2022.01,611818.1818
4,4,2021,0,1800,2021,4,3,1800,0,1250,1,14,0,0.25,2022.39,599900
4,3,2021,0,1808,2021,3,3,1808,0,1550,1,14,0,0.25,2021.49,549900
4,3,2021,0,1808,2021,3,3,1808,0,1550,1,14,0,0.25,2022.26,585000
4,4,2021,0,2134,2021,3,3,2101,0,1650,2,18,0,0.26,2021.98,683332
4,4,2021,0,2134,2021,3,3,2099,0,1700,2,15,0,0.26,2022.30,650000
4,3,2021,0,1808,2021,3,3,1808,0,1550,1,14,0,0.26,2022.30,599900
4,4,2021,0,2093,2021,3,2,2093,0,1950,1,13,0,0.32,2022.59,1149875
4,3,2021,0,1786,2021,3,2,1786,0,1350,1,15,0,0.32,2021.70,736250
5,4,1980,0,4617,1980,3,5,1545,0,1150,1,25,0,0.89,2020.90,576923.0769
4,2,1977,0,864,1977,1,2,864,650,0,0,9,0,0.16,2018.01,123000
5,2,1963,0,862,1963,2,3,832,0,650,0,8,0,0.16,2021.68,185000
4,2,1963,0,925,1963,2,2,925,0,500,0,8,0,0.24,2020.01,165000
5,3,1982,0,960,1982,1,3,960,0,600,0,5,0,0.16,2021.01,165000
4,2,1954,0,864,1954,2,3,864,0,0,0,7,0,0.13,2022.13,175000
5,3,2017,6,940,1961,3,2,940,0,850,0,8,0,0.16,2020.87,210000
5,3,2017,6,940,1961,3,2,940,0,850,0,8,0,0.16,2017.56,170500
4,2,1962,0,862,1962,0,2,832,0,400,0,5,0,0.16,2022.48,151080
5,3,1962,0,962,1962,1,2,962,0,800,0,8,0,0.16,2022.36,246000
3,2,1953,0,780,1953,1,2,780,700,0,0,8,0,0.16,2019.68,133500
3,3,1973,0,976,1973,1,3,624,0,0,0,5,0,0.16,2021.40,160000
5,2,1954,0,925,1954,3,2,925,0,900,0,8,0,0.17,2019.57,167000
3,2,1962,0,720,1962,0,2,720,500,0,0,5,0,0.16,2019.99,118000
3,3,1976,0,960,1976,1,2,576,350,0,0,8,0,0.13,2019.51,110000
4,3,1997,7,1008,1974,1,2,576,0,500,0,7,0,0.19,2017.11,125500
5,2,1963,0,752,1963,2,2,720,0,400,0,5,0,0.17,2019.20,135000
4,3,2021,0,1280,2021,2,3,1280,0,1200,1,11,0,0.16,2022.52,388777.7778
4,3,1974,0,1014,1974,1,3,1014,50,0,0,8,0,0.16,2018.73,153120
4,2,1988,0,816,1988,1,2,816,0,600,0,8,0,0.16,2018.56,140000
4,3,1976,0,943,1976,1,3,624,0,500,0,8,0,0.24,2018.69,161111.1111
4,2,1974,0,850,1974,1,2,850,0,800,0,9,0,0.16,2018.63,155000
4,2,1989,0,816,1989,1,2,816,0,750,0,8,0,0.15,2019.36,178125
5,3,2014,5,999,1973,0,3,999,0,0,0,5,0,0.16,2021.62,186500
4,3,1992,0,1012,1992,1,3,1012,0,1000,0,8,0,0.16,2019.71,210000
4,3,2007,5,936,1973,3,3,936,800,0,0,9,0,0.16,2018.07,125000
4,3,1964,0,1070,1964,2,3,925,0,600,0,7,0,0.16,2019.92,165000
5,2,1954,0,900,1954,1,3,900,0,400,0,8,0,0.16,2022.55,244000
3,3,1964,0,999,1964,3,3,999,0,500,0,8,0,0.16,2018.44,132500
5,2,2017,7,825,1960,1,2,825,400,150,0,8,0,0.16,2018.52,136000
5,3,1973,0,999,1973,2,3,999,0,800,0,8,0,0.16,2020.05,197888.8889
4,3,1973,0,999,1973,2,3,999,0,500,0,5,0,0.16,2017.39,144900
4,3,2016,0,1040,2016,1,3,1040,0,800,0,8,0,0.16,2021.81,250000
3,3,1954,0,1200,1954,2,3,960,0,400,0,8,0,0.18,2021.98,185750
5,3,1956,0,984,1956,1,3,984,0,800,1,8,0,0.16,2016.55,120000
5,3,1956,0,984,1956,1,3,984,0,800,1,8,0,0.16,2022.44,239000
5,3,1998,0,988,1998,2,3,960,0,600,0,8,0,0.16,2019.28,183333.3333
5,3,1998,0,988,1998,2,3,960,0,600,0,8,0,0.16,2019.28,183333.3333
5,3,1998,0,988,1998,2,3,960,0,600,0,8,0,0.16,2019.28,183333.3333
5,3,1960,0,990,1960,2,3,950,500,0,0,5,0,0.15,2019.38,158500
4,3,1998,0,1654,1998,2,4,792,400,0,0,10,0,0.16,2019.18,203750
4,2,1998,0,910,1998,2,2,910,0,850,0,8,0,0.16,2020.26,194375
3,3,1964,0,1330,1964,1,4,856,300,0,0,8,0,0.14,2021.86,170000
5,2,1994,5,912,1964,1,3,912,0,650,0,8,0,0.18,2019.52,160500
4,3,1993,0,1312,1993,1,3,1312,0,0,0,8,0,0.16,2019.62,176000
4,3,1996,5,1073,1958,1,3,1073,500,0,0,9,0,0.2,2017.76,130000
5,2,1960,0,768,1960,2,2,768,0,500,0,7,0,0.2,2021.53,170000
5,2,1960,0,768,1960,2,2,768,0,500,0,7,0,0.2,2018.23,126000
4,3,1962,0,1016,1962,1,3,912,0,0,0,5,0,0.21,2020.52,157000
4,2,1963,0,912,1963,1,3,912,400,0,0,5,0,0.17,2020.44,150000
4,2,1963,0,912,1963,1,3,912,400,0,0,5,0,0.17,2017.81,126000
4,2,1963,0,912,1963,1,3,912,500,0,0,8,0,0.14,2020.25,145000
4,2,2005,4,840,1960,0,2,840,0,600,0,9,0,0.17,2018.17,124000
5,2,1960,0,840,1960,2,2,840,0,700,0,8,0,0.17,2021.64,188000
5,2,1960,0,840,1960,2,2,840,0,700,0,8,0,0.17,2016.83,125000
4,2,1960,0,840,1960,1,2,840,0,500,0,7,0,0.17,2022.55,182000
5,2,2017,7,840,1961,1,2,840,500,0,0,11,0,0.17,2017.41,132000
5,2,2018,7,840,1961,1,2,840,0,400,0,5,0,0.17,2019.63,120000
3,2,1960,0,840,1960,2,2,840,0,500,0,8,0,0.17,2018.88,120000
6,3,1964,0,950,1964,1,3,950,0,950,0,8,0,0.28,2021.40,237373.7374
4,3,1988,0,1064,1988,2,3,1064,0,200,0,8,0,0.18,2016.61,156000
3,2,1955,0,780,1955,0,2,780,0,450,0,5,0,0.23,2020.23,105000
5,2,1943,0,733,1943,1,2,733,0,550,0,5,0,0.16,2017.72,161125
5,3,2016,4,1295,1947,2,2,860,300,300,1,5,0,0.28,2020.84,164423.0769
5,3,2016,4,1295,1947,2,2,860,300,300,1,5,0,0.28,2016.78,109615.3846
4,3,1965,0,948,1965,1,3,948,0,850,1,8,0,0.21,2016.53,210937.5
4,2,1950,0,736,1950,3,2,720,0,350,0,8,0,0.16,2018.01,116000
4,3,1957,0,940,1957,1,2,841,0,0,0,8,0,0.16,2021.65,180000
4,2,1950,0,816,1950,1,2,816,0,700,0,9,0,0.12,2017.31,112000
5,2,1955,0,884,1955,2,3,884,0,600,1,8,0,0.15,2022.45,245000
4,3,1943,0,1000,1943,1,2,1000,0,500,1,10,0,0.16,2020.17,174375
4,2,1962,0,882,1962,1,2,850,600,0,0,9,0,0.16,2018.63,134000
4,2,1953,0,918,1953,1,2,750,550,0,0,5,0,0.16,2020.52,156300
3,2,1950,0,888,1950,0,3,888,0,400,0,5,0,0.16,2022.22,175000
4,2,1945,0,780,1945,2,2,780,0,500,0,8,0,0.08,2017.78,183333.3333
4,2,1956,0,825,1956,1,2,825,0,600,0,6,0,0.16,2017.34,117000
5,2,2018,7,886,1946,3,2,886,0,100,0,5,0,0.16,2018.99,145000
5,2,2012,9,925,1962,1,3,925,0,700,0,8,0,0.24,2016.34,130000
4,3,1964,0,1014,1964,2,3,1014,500,0,0,9,0,0.16,2018.09,141900
4,2,1959,0,825,1959,0,2,825,400,0,0,9,0,0.16,2018.38,117200
4,2,1959,0,825,1959,0,2,825,400,0,0,9,0,0.16,2021.73,160000
5,2,2019,7,825,1960,1,2,825,0,0,0,8,0,0.16,2019.69,150000
4,3,1955,0,1076,1955,0,3,1076,0,900,0,9,0,0.16,2021.55,178500
3,3,1960,0,1075,1960,2,3,1075,500,0,0,8,0,0.33,2018.46,107307.6923
5,3,2018,7,956,1978,2,3,450,0,400,0,8,0,0.16,2018.66,226388.8889
5,2,1957,0,775,1957,2,2,775,0,0,0,5,0,0.16,2021.75,200000
4,3,1960,0,1142,1960,1,3,1142,0,1100,0,8,0,0.25,2021.79,351562.5
4,3,1960,0,960,1960,2,3,960,850,0,0,9,0,0.17,2017.41,128500
